2026-04-24 | Codex session | AGENTS.md; src/context/agent-update-log.txt | Replaced legacy storage-rate AGENTS instructions with STORE Internal Platform-specific guidance covering PPT package generation, historical dashboards, finance/proforma workflows, reporting, and automation; created the missing agent update log path referenced by project instructions. | Not run | No backend-design log created; README remains generic Next.js boilerplate and could be updated separately if desired.
2026-05-14 | Codex session | src/lib/dailySummaryPropertyMatch.ts; src/app/daily-summary/page.tsx; src/app/api/flash-report/manual/route.ts; tests/dailySummaryPropertyMatch.test.ts; src/context/agent-update-log.txt | Fixed manual Daily Flash property matching so Tenant MSR labels like P006 - STORE in Plymouth resolve to the configured P006 property instead of leaving a previously selected property to supply MoM charts and images. | .\node_modules\.bin\tsx.cmd --test tests\dailySummaryPropertyMatch.test.ts; .\node_modules\.bin\tsc.cmd --noEmit | Existing generated Plymouth/Grove-mixed artifacts should be regenerated after the corrected property selection is in place.
2026-05-15 | Codex session | src/lib/flash/dashboardEmailConfig.ts; src/lib/flash/sendFlashEmail.ts; src/app/api/flash-report/manual/route.ts; src/app/daily-summary/page.tsx; tests/dashboardEmailConfig.test.ts; src/context/agent-update-log.txt | Added P006 Plymouth and Vicksburg dashboard email aliases so Daily Flash emails can generate Historical Dashboard links, and restored the editable STORE Managed since field backed by the existing facilityOpenDate Firebase property field. | .\node_modules\.bin\tsx.cmd --test tests\dailySummaryPropertyMatch.test.ts tests\dashboardEmailConfig.test.ts; .\node_modules\.bin\tsc.cmd --noEmit | Regenerate the affected Daily Flash email to get the dashboard button and updated footer text.
2026-05-15 | Codex session | src/app/admin/magic-dashboard-playground/page.tsx; src/app/api/share-links/create/route.ts; src/app/api/share-links/active/route.ts; src/app/dash/t/[token]/page.tsx; src/lib/shareLinks.ts; src/lib/historical/snapshotDashboardServer.ts; src/lib/historical/snapshotDashboard.ts; tests/historicalSnapshotDashboard.test.ts; src/context/agent-update-log.txt | Changed magic dashboard token generation from month-only to exact date pinning via snapshotDateIso while preserving existing snapshotMonthIso links, and made token dashboards filter snapshots through the selected date. | .\node_modules\.bin\tsx.cmd --test tests\historicalSnapshotDashboard.test.ts tests\dashboardEmailConfig.test.ts tests\dailySummaryPropertyMatch.test.ts; .\node_modules\.bin\tsc.cmd --noEmit; Playwright Chrome check confirmed date input and no month input | Existing month-pinned tokens remain valid but new playground-generated tokens can pin to dates such as 2026-03-31.
2026-06-15 | Claude (Fable, 1M context) | src/lib/workflowDirectory.ts; src/app/invoice-routing/page.tsx; src/types/invoiceRouting.ts; src/app/api/invoice-routing/rules/route.ts; src/app/api/invoice-routing/rules/store.ts | Added Invoice Routing automation card and page; parses approved FacilIQ invoices (site, service date, GL code, work details, amount, ticket number), tags CapEx vs R&M by ticket prefix (OBR / RNM), and routes each site to its billing inbox (L001 to l001billing@storestorage.com). Page has a how-it-works pipeline, routing preview, client-side parse demo, and a Firestore-backed Property routing registry (add/edit/delete modal, per-property routed email with auto-derive fallback, enable toggle) via /api/invoice-routing/rules. | typecheck clean; eslint clean | Backend not wired: poll billing@ via Microsoft Graph then parse-and-forward to the saved property inbox (reuse MSR ingestion + sendFlashEmail).
2026-06-15 | Claude (Fable, 1M context) | src/lib/invoiceRouting/parseInvoiceEmail.ts; src/lib/ingestInvoiceEmails.ts; src/app/api/cron/invoice-ingest/route.ts; src/app/invoice-routing/page.tsx; vercel.json | Wired the billing@ invoice ingestion. Extracted the shared invoice parser, added ingestInvoiceEmails (Microsoft Graph poll of INVOICE_MAILBOX_USER_ID, parse, resolve destination from saved routing rules with derived fallback, forward original email via Graph /forward, Firestore idempotency on invoiceRoutingEmails) and a CRON_SECRET-gated /api/cron/invoice-ingest route (hourly cron). Forwarding is OFF by default (dry-run) until INVOICE_ROUTING_FORWARD=true. | typecheck clean; eslint clean | Go-live needs Graph Mail.Send permission then INVOICE_ROUTING_FORWARD=true; storing the invoice attachment to GCS and a recent-activity feed on the page are follow-ups.
2026-06-15 | Claude (Fable, 1M context) | src/lib/ingestInvoiceEmails.ts; src/lib/invoiceRouting/parseInvoiceEmail.ts | Hardened invoice ingestion after adversarial review. Fail-closed allow-list (empty INVOICE_ALLOWED_SENDERS forces dry-run so unrestricted mail is never forwarded), atomic Firestore create() claim before forwarding for at-most-once sends (failed forwards recorded as error, not auto-retried), positive-signal gate (forward only with an OBR/RNM ticket or a label-anchored Site code; a bare site-shaped token is held as unrouted), @odata.nextLink pagination so a backlog past one page is not dropped, and HTML body stripping before parse. | typecheck clean; eslint clean; simulated decision tree | Go-live still needs Graph Mail.Send and INVOICE_ALLOWED_SENDERS set to FacilIQ sender(s); errored forwards need manual re-trigger.
2026-06-15 | Claude (Fable, 1M context) | src/types/invoiceRouting.ts; src/app/api/invoice-routing/records/route.ts; src/app/api/invoice-routing/records/store.ts; src/lib/ingestInvoiceEmails.ts; src/app/invoice-routing/page.tsx | Made the Recent routed invoices table live. New GET /api/invoice-routing/records reads the invoiceRoutingEmails collection (orderBy createdAt desc, limit 50); the page fetches on load with a working Refresh and renders received, ticket, type, site, service date, GL, amount, destination, and a forwarded/forwarding/error status badge. Added shared INVOICE_ROUTING_COLLECTION constant and InvoiceRoutingRecord type. | typecheck clean; eslint clean | Only forwarded invoices are persisted, so the table stays empty until a real forward runs.
2026-07-09 | Codex session | AGENTS.md; package.json; package-lock.json; src/app/login/page.tsx; src/context/agent-update-log.txt | Documented the required agent update-log and conservative version-bump policy, added a package-sourced login version label, and bumped app version to 0.8.9. | node -e JSON.parse package.json and package-lock.json; .\node_modules\.bin\tsc.cmd --noEmit | No follow-ups.
2026-08-06 | Claude (Opus 5, 1M context) | src/lib/accounting/faciliqInvoiceImport/csv.ts; src/lib/accounting/faciliqInvoiceImport/columns.ts; src/lib/accounting/faciliqInvoiceImport/properties.ts; src/lib/accounting/faciliqInvoiceImport/values.ts; src/lib/accounting/faciliqInvoiceImport/reviewInvoices.ts; src/lib/accounting/faciliqInvoiceImport/buildSplitFiles.ts; src/lib/accounting/faciliqInvoiceImport/clientReport.ts; src/app/accounting/faciliq-invoice-import/page.tsx; src/app/api/accounting/faciliq-invoice-import/route.ts; scripts/checkFaciliqInvoices.ts; tests/faciliqInvoiceImport.test.ts; src/lib/dailySummaryPropertyMatch.ts; src/lib/workflowDirectory.ts; src/app/globals.css; package.json; package-lock.json | Added FacilIQ Invoice Import Prep. Reads every row of the weekly QuickBooks CSV, checks invoice number, vendor (from *Customer, or a Vendor column if FacilIQ adds one), amount, invoice date, property, and GL code, plus cross-row checks for one invoice spanning two properties, conflicting vendor/date on one invoice number, duplicate lines, and GL codes that disagree within a property. Clean rows split into per-property import files for L001/P006/W002/W003 keeping FacilIQ's original header; anything with an error or warning is held out and written to a single review file. Purpose-built RFC 4180 reader instead of the xlsx path so GL codes and dates are not coerced. Columns matched by name so a format change stops the run instead of mis-reading. Exported the two property-label normalizers from dailySummaryPropertyMatch so the matcher is reused, not forked. Bumped app version to 0.9.0. | tsc --noEmit clean; eslint clean; 38 new tests pass; CLI run against the real 2026-07-28-to-2026-08-03 export | The real sample export contained one invoice row and its *InvoiceNo was blank, so the four-way split has only been exercised against synthetic multi-property rows; GL code shape check accepts 4-4 and 4-3 digits only, widen it if FacilIQ sends another form. Also fixed a shared style gap found while building this: .ios-button and .ios-icon-button had no :disabled rule and unguarded :hover, so every disabled button in the app rendered at full strength and still lifted on hover. Added muted :disabled states for both (light and dark) placed after the data-variant rules where source order breaks the specificity tie, and guarded all seven hover/active rules with :not(:disabled). Affects roughly 17 existing call sites, mostly processing/loading states in bank-card-import-prep, magic-dashboard-playground, and deal-analysis. Not visually reviewed in a browser, only compiled.
2026-08-06 | Claude (Opus 5, 1M context) | src/lib/finance/ownerFinancials/types.ts; src/lib/finance/ownerFinancials/pythonCompat.ts; src/lib/finance/ownerFinancials/difflib.ts; src/lib/finance/ownerFinancials/constants.ts; src/lib/finance/ownerFinancials/coaMappingData.ts; src/lib/finance/ownerFinancials/coaMapper.ts; src/lib/finance/ownerFinancials/readWorkbook.ts; src/lib/finance/ownerFinancials/gridScan.ts; src/lib/finance/ownerFinancials/extractExtraSpace.ts; src/lib/finance/ownerFinancials/extractPublicStorage.ts; src/lib/finance/ownerFinancials/extractCubeSmart.ts; src/lib/finance/ownerFinancials/writeWorkbook.ts; src/lib/finance/ownerFinancials/processWorkbook.ts; src/lib/finance/ownerFinancials/clientReport.ts; src/app/finance/owner-financials-extractor/page.tsx; src/app/api/finance/owner-financials-extractor/route.ts; tests/ownerFinancialsExtractor.test.ts; src/lib/workflowDirectory.ts; package.json; package-lock.json | Ported the etlpipelines Owner Financials Extractor (Streamlit app.py + extractor_core.py + coa_mapper.py) into /finance/owner-financials-extractor. Upload an owner financial workbook, name the property, pick Extra / Public Storage / CubeSmart / Other, and download the multi-tab datapack. Extraction is one-for-one with the Python module: label-anchored sheet discovery, per-manager income statement extractors, rent roll ECRI analytics, and the five-step COA mapper with its approved and alias tables transcribed into coaMappingData.ts. Read with ExcelJS like the Occupancy Cleanup workflow and written with ExcelJS to keep the bold headers, confidence fills, number formats, widths, and frozen panes. Four CPython behaviours are reimplemented rather than approximated because they change which rows survive and which accounts get flagged: float() coercion, round() half-to-even, difflib SequenceMatcher.ratio, and the compensated sum() CPython 3.12 introduced. src/lib/fuzzy.ts (Jaro-Winkler) is deliberately not reused for the fuzzy COA step because it is a different metric and would shift every confidence score. | tsc --noEmit clean; eslint clean; next build clean; 42 new tests pass; cell-for-cell parity harness against goldens regenerated by the real Python extractor (CPython 3.13, openpyxl 3.1.5) over 11 cases - 3 real workbooks (EXR Chattanooga, EXR GHK Tchoupitoulas, PS Vacaville) plus 3 synthetic ones across all four Managed By options - comparing every cell value, number format, bold, fill ARGB, column width, freeze pane, sheet order, log, summary, and COA result | Two known divergences from the Python tool, both deliberate. The Missing-label warning lists labels in declaration order because the Python message is built from a set and its order changes between runs, so there was no stable order to copy. The PS Rent Roll occupancy count still reads column C, which is empty in the real Vacaville export because Unit # is merged across B:C, so that export logs a warning instead of an occupancy - unchanged from the Python behaviour but worth revisiting with the PS team. CubeSmart COA tables remain empty upstream, so CS accounts all come back as no-match.
2026-08-10 | Codex session | src/lib/finance/ownerFinancials/readWorkbook.ts; tests/ownerFinancialsExtractor.test.ts; package.json; package-lock.json; src/context/agent-update-log.txt | Fixed the Owner Financials Extractor deployment failure by replacing its computed ExcelJS require with a direct import so Next and Vercel trace and ship exceljs; added a loader regression test and bumped app version to 0.10.1. | owner-financials test 43/43 passed; tsc --noEmit passed; targeted eslint passed with no errors; production compiles passed for the changed route, while full builds stop on pre-existing unrelated _document and proforma route type errors | Redeploy the change to Vercel; unrelated full-build failures remain outside this fix.
2026-08-12 | Claude (Opus 5, 1M context) | src/lib/graphMail.ts; src/lib/mstDate.ts; src/lib/accounting/faciliqInvoiceIntake/recognizeExportEmail.ts; src/lib/accounting/faciliqInvoiceIntake/records.ts; src/lib/accounting/faciliqInvoiceIntake/apiContract.ts; src/lib/accounting/faciliqInvoiceIntake/runFaciliqInvoiceIntake.ts; src/app/api/cron/faciliq-invoice-intake/route.ts; src/app/api/accounting/faciliq-invoice-intake/route.ts; src/app/accounting/faciliq-invoice-import/page.tsx; src/app/accounting/faciliq-invoice-import/ui/FaciliqInvoiceImportScreen.tsx; src/app/accounting/faciliq-invoice-import/ui/AutomatedIntakePanel.tsx; src/lib/ingestMsrEmails.ts; src/lib/runDailyMsrIngestion.ts; src/lib/workflowDirectory.ts; vercel.json; tests/faciliqInvoiceIntake.test.ts; package.json; package-lock.json; src/context/agent-update-log.txt | Automated the intake side of FacilIQ Invoice Import Prep, so the weekly QuickBooks export no longer has to be dropped in by hand. A daily cron reads billing@ through Microsoft Graph, recognizes FacilIQ's export email, downloads the CSV attachment, and hands it to the existing reviewInvoiceCsv converter unchanged. Built on the MSR intake shape: poll, claim, convert, record. Recognition requires two signals and infers nothing, an allow-listed sender plus exactly one readable .csv attachment, and two equally plausible CSVs are reported as ambiguous rather than guessed at. Duplicate protection is two-layered because either layer alone has a hole, an atomic Firestore create() on the Graph message id stops two concurrent runs, and a SHA-256 of the CSV bytes catches a re-sent copy arriving as a new message. FacilIQ already sends repeats, the mailbox currently holds two identical Jul 31 to Aug 6 exports. The original CSV and every split file are archived to Firebase Storage under a period and content addressed path, so a re-run never depends on the mailbox still holding the message. Failures keep their ledger document with the error and attempt count and never retry themselves, an operator re-runs one message from the page. billing@ is shared with the invoice-routing forwarder, so this reader only ever reads, filters on the FacilIQ sender before any per-message Graph call, and writes to its own faciliqInvoiceExports collection. Added a new graphMail helper for paged message listing and attachment download rather than a third copy of the fetch logic, and pulled the duplicated America/Phoenix date helper out of the two MSR files into src/lib/mstDate.ts. Stops at the converter on purpose, QuickBooks posting connects through the onExportParsed hook or by reading documents at status parsed. Bumped app version to 0.11.0. | tsc --noEmit clean in src; eslint clean, 2 unused-var warnings for intentionally discarded destructured timestamps; 16 new tests pass; existing faciliqInvoiceImport, ingestMsrEmails, and dailySummaryPropertyMatch suites pass at 45/45 after the MSR date-helper extraction; CLI run against the real 2026-08-03-to-2026-08-09 export reproduces the 2 invoices and $6,905.00 the FacilIQ email claims; read-only dry run against the live billing mailbox scanned 60 messages, skipped 55 non-FacilIQ senders, and converted all 5 FacilIQ exports with 0 failures | The first real run will backfill the 5 exports already sitting in the mailbox across 3 periods, two of which are repeat sends and will land as duplicates, run it once with ?dryRun=1 first if that is not wanted. FACILIQ_MAILBOX_USER_ID is set to billing@storestorage.com and FACILIQ_ALLOWED_SENDERS to support@faciliqpro.com, so neither the mailbox nor the sender filter relies on a fallback, mirror both into the Vercel project env before the scheduled run goes live. The cron runs daily at 15:45 UTC rather than weekly so a late or re-sent export is still collected. Graph needs only Mail.Read here, nothing sends or modifies mail. QUICKBOOKS_REDIRECT_URI points at /api/quickbooks/callback, which does not exist yet.
2026-08-12 | Claude (Opus 5, 1M context) | src/lib/accounting/quickbooks/config.ts; src/lib/accounting/quickbooks/tokenCrypto.ts; src/lib/accounting/quickbooks/oauth.ts; src/lib/accounting/quickbooks/connections.ts; src/lib/accounting/quickbooks/client.ts; src/lib/accounting/quickbooks/resolveRefs.ts; src/lib/accounting/quickbooks/buildBills.ts; src/lib/accounting/quickbooks/billRecords.ts; src/lib/accounting/quickbooks/uploadFaciliqBills.ts; src/lib/accounting/quickbooks/apiContract.ts; src/app/api/quickbooks/callback/route.ts; src/app/api/accounting/quickbooks/connect/route.ts; src/app/api/accounting/quickbooks/connections/route.ts; src/app/api/accounting/quickbooks/upload/route.ts; src/app/api/accounting/quickbooks/mappings/route.ts; src/app/accounting/quickbooks/page.tsx; src/app/accounting/quickbooks/ui/QuickBooksConnectionsScreen.tsx; src/app/accounting/faciliq-invoice-import/page.tsx; src/app/accounting/faciliq-invoice-import/ui/FaciliqInvoiceImportScreen.tsx; src/app/accounting/faciliq-invoice-import/ui/AutomatedIntakePanel.tsx; src/app/accounting/faciliq-invoice-import/ui/ExportBillsList.tsx; src/lib/accounting/faciliqInvoiceIntake/records.ts; src/lib/accounting/faciliqInvoiceIntake/runFaciliqInvoiceIntake.ts; src/lib/accounting/faciliqInvoiceImport/properties.ts; src/lib/workflowDirectory.ts; tests/quickbooksBillUpload.test.ts; scripts/quickbooksPreflight.ts; package.json; package-lock.json; src/context/agent-update-log.txt | Added the QuickBooks Bill uploader that takes parsed FacilIQ exports the rest of the way into QuickBooks. Built as a separate consumer of intake records at status parsed rather than bolted onto the email reader, so it reads the archived CSV and the ledger and never touches Graph. Stage 1 is OAuth and connections: one QuickBooks company per STORE property, keyed by property code so a lookup cannot drift, with a reverse check that refuses a realmId already attached to another property and a CompanyInfo check that refuses a company whose own name reads as a different property. Refresh and access tokens are AES-256-GCM encrypted at rest with a key derived from AUTH_SECRET, never returned by the API, and the OAuth state is HMAC signed with a 10 minute expiry because it is the only trustworthy carrier of which property was being connected. Stage 2 resolves vendor name to VendorRef and GL code to AccountRef inside the destination company only, matching exactly on a normalized form with no fuzzy fallback, cached per property for six hours with one refresh per run on a miss, and manual mappings that survive a cache rebuild. Stage 3 groups clean rows into one bill per invoice number, so a multi-line FacilIQ invoice becomes one QuickBooks bill with a line per row, carrying vendor, DocNumber, TxnDate, DueDate, per-line account and amount and description, and a PrivateNote naming the source export. Stage 4 is three independent duplicate guards because none alone is sufficient: a bill ledger keyed by property plus vendor plus invoice number plus amount so one invoice arriving in two weekly exports collapses to one document, a transactional claim that refuses a bill already uploaded, a query against QuickBooks for an existing DocNumber and vendor before creating, and QuickBooks own requestid idempotency parameter derived from the same natural key so a replayed attempt returns the original bill instead of a second one, with error 600 handled by looking the bill up rather than retrying blind. Stage 5 tracks upload state on the export beside the intake status rather than inside it, with a partial state so an export whose bills only partly succeeded is never reported as clean. Nothing creates payments. Bills land for accounting to review, which leaves Kathy's approval and bill-pay controls untouched. Also fixed listParsedExports applying the Firestore limit before sorting, which made its newest-first ordering arbitrary and had the preflight script checking an export with no clean rows. Bumped app version to 0.12.0. | tsc --noEmit clean in src; eslint clean with 6 unused-var warnings for intentionally discarded destructured timestamps; 13 new tests pass covering multi-line grouping, per-property splitting, held-back rows never becoming bills, duplicate-key stability across exports, payload construction, over-length DocNumber refusal, upload-status derivation, token encryption round trip and tamper failure, and OAuth state tampering and expiry; 74 tests pass across the FacilIQ and MSR suites after the L001 alias change; QuickBooks OAuth and Bill contract verified against official Intuit documentation rather than memory | Proven end to end on 2026-08-13 against an Intuit Enterprise Suite sandbox company. W003 was connected, preflight resolved vendor FM irrigation and account 5100-1110, and INV4242 for $6,505.00 was created as QuickBooks bill 145, confirmed in the QuickBooks UI as unpaid with its line coded to 5100-1110. Re-running the same upload refused it with already in QuickBooks and created nothing, so the duplicate guard is proven on real data too. Note the sandbox used was Intuit Enterprise Suite multi-entity rather than plain QuickBooks Online, which production will be. Run npm run qbo:preflight before any new company, it is read-only and reports which vendor names and GL codes from a real export resolve there. For a new property: connect it at /accounting/quickbooks, run Dry run on an export, then use the per-bill button to create a single bill, and only then upload a whole export. QUICKBOOKS_ENVIRONMENT defaults to sandbox and QUICKBOOKS_LIVE_CREATE defaults to off, so every upload is a dry run until both are set deliberately. There is no cron for the uploader on purpose, so the five historical mailbox exports cannot reach QuickBooks on their own. The standard sandbox company name does not resolve to a STORE property, so a sandbox connection shows as company name not verified, which is expected. Token refresh is single-flighted per property in process only; if this ever runs on more than one instance at once it needs a Firestore lock. QUICKBOOKS_TOKEN_SECRET is unset and the token key falls back to AUTH_SECRET, so rotating AUTH_SECRET invalidates stored tokens and every property must be reconnected.
2026-08-13 | Claude (Opus 5, 1M context) | src/lib/accounting/quickbooks/uploadPendingExports.ts; src/app/api/cron/faciliq-invoice-intake/route.ts; package.json; package-lock.json; src/context/agent-update-log.txt | Made the QuickBooks bill upload run on the schedule instead of waiting for someone to click. This supersedes the note on the 0.12.0 entry saying there was deliberately no cron for the uploader. The FacilIQ cron now reads the mailbox and then walks every parsed export that still has bills to send, so an export that arrives in the morning reaches QuickBooks the same day. Safe to schedule because the guards sit a level down and were already proven: a bill at uploaded or duplicate is refused by the claim transaction, so a daily pass never recreates yesterday's bills, and QUICKBOOKS_LIVE_CREATE still gates real creation, so this resolves references and builds payloads and writes nothing until that flag is set. Exports at needs_mapping and upload_failed are retried on every pass on purpose, because that is the recovery path: add the missing vendor or account in QuickBooks and the next run picks it up with no further action. The run is capped at 10 exports and logs what it deferred rather than silently truncating, and one unusable export does not stop the rest. The intake and the upload are separate try blocks, so an upload failure cannot undo a good intake. Bumped app version to 0.13.0. | tsc --noEmit clean in src; eslint clean with 4 unused-var warnings for intentionally discarded destructured timestamps; 29 tests pass across the FacilIQ intake and QuickBooks suites | Corrected a wrong assumption while doing this: Vercel's Hobby plan is NOT capped at 2 cron jobs. That cap was removed in January 2026 and every plan now allows 100 per project, so the three cron entries in vercel.json are fine and a consolidation built for the imagined limit was reverted. What Hobby DOES restrict is worth knowing: cron jobs may only run once per day, and Vercel may fire them anywhere inside the scheduled hour rather than at the stated minute. That last point is a real pre-existing risk for the MSR pair, because msr-ingest at 14:15 and daily-flash at 15:15 could fire at 14:59 and 15:00, leaving the flash almost no gap after the ingest it depends on. Also on Hobby: cron delivery is best effort with no retry on failure, occasional double invocation is possible and harmless here since both steps are idempotent, crons only run on Production deployments, and runtime logs are kept for one hour, so a failed overnight run leaves no trace by morning.
